depression,headache,blood_pressure,sleep_quality,safety,basic_needs,academic_performance,teacher_student_relationship,future_career_concerns,bullying,mental_stress_index,physical_health_index,academic_stress_index,environment_quality_index,comprehensive_stress_index,stress_level
-1.433516778809107,-0.8983384254716819,0.6425396041156863,0.5350584792009115,1.3655178778287373,0.49384666444133757,1.3552830699378182,1.394323223436074,-0.8657767017615734,-0.8793155726408239,-2.824436266047604,1.7427281617080452,-3.589566628780016,4.571497667508675,-2.7580209861646496,2.0
-1.0576556721701338,-0.8983384254716819,0.6425396041156863,0.5350584792009115,1.3655178778287373,0.49384666444133757,0.5251239245343112,1.394323223436074,-0.8657767017615734,-0.8793155726408239,-1.744739565880163,1.7427281617080452,-1.5020187044349096,3.3182219990773207,-1.792462643169332,
0.6337193077052456,1.1419020126594264,-0.9827076298239907,-1.0626855906351433,-0.31052214348341417,-0.33566140473747164,-1.1351943662727026,-1.1366481061594262,0.1104924811688722,1.0112129085369475,1.1117685025968747,-1.895256346259118,2.3919575482441484,-2.9286229524874186,1.8378935234982543,0.0
-1.6214473321285936,-0.8983384254716819,0.6425396041156863,0.5350584792009115,1.3655178778287373,0.49384666444133757,1.3552830699378182,1.394323223436074,-0.8657767017615734,-0.8793155726408239,-3.4736643144402812,2.6139886891659767,-2.3321778498384167,3.3274870711874627,-2.8905868258169023,
-0.6817945655311606,-0.8983384254716819,0.6425396041156863,0.5350584792009115,1.3655178778287373,1.3233547336201468,0.5251239245343112,1.394323223436074,-0.8657767017615734,-0.8793155726408239,-1.6989203163436326,2.6139886891659767,-1.5020187044349096,4.156995140366272,-2.233574646954912,0.0
1.0095804143442189,1.1419020126594264,-0.9827076298239907,-1.0626855906351433,-1.14854215413949,-0.33566140473747164,-0.30503522086919566,-0.29299099629425945,0.1104924811688722,0.0659486679480617,2.2352170820878987,-1.895256346259118,0.30440962389904275,-3.766642963143494,1.3074988838081614,1.0
-0.11800290557270077,-0.8983384254716819,0.6425396041156863,1.333930514118939,1.3655178778287373,0.49384666444133757,0.5251239245343112,0.5506661135709073,-0.8657767017615734,-0.8793155726408239,-1.178880535708755,2.5416001966260726,-2.759407483376509,3.3182219990773207,-1.8110263337077326,0.0
1.0095804143442189,0.12178179359387224,-0.9827076298239907,-0.26381355571711584,-1.14854215413949,-0.33566140473747164,-0.30503522086919566,-0.29299099629425945,0.1104924811688722,1.0112129085369475,1.9051752249854557,-0.07626409227553638,0.30440962389904275,-2.5226323668222816,0.9947240620812201,0.0
-1.0576556721701338,-0.8983384254716819,0.6425396041156863,1.333930514118939,1.3655178778287373,0.49384666444133757,0.5251239245343112,0.5506661135709073,-0.8657767017615734,-0.8793155726408239,-3.5361910781062322,3.4128607240840045,-1.5020187044349096,3.3182219990773207,-2.57485276620922,1.0
0.06992764774678584,0.12178179359387224,-0.9827076298239907,-1.0626855906351433,-0.31052214348341417,-1.1651694739162808,-0.30503522086919566,-1.1366481061594262,0.1104924811688722,1.0112129085369475,0.13043122688880726,-0.8751361271935639,1.5617984028406418,-1.2608447569136612,1.3450222495007078,
-1.0576556721701338,-0.8983384254716819,0.6425396041156863,0.5350584792009115,1.3655178778287373,1.3233547336201468,1.3552830699378182,0.5506661135709073,-0.8657767017615734,-0.8793155726408239,-1.744739565880163,2.6139886891659767,-2.3321778498384167,5.401005736687484,-2.338969882399915,0.0
1.0095804143442189,0.12178179359387224,-0.9827076298239907,-1.0626855906351433,-0.31052214348341417,-0.33566140473747164,-1.1351943662727026,-1.1366481061594262,0.1104924811688722,0.0659486679480617,1.2351049220374617,-0.8751361271935639,2.3919575482441484,-1.6846123561662059,1.7372880562036581,
1.0095804143442189,0.12178179359387224,-0.9827076298239907,-0.26381355571711584,-1.14854215413949,-0.33566140473747164,-1.1351943662727026,-1.1366481061594262,0.1104924811688722,1.0112129085369475,2.0264442742130946,-0.07626409227553638,1.1345687693025497,-1.269356698390928,1.4421825438402127,0.0
-0.11800290557270077,-0.8983384254716819,0.6425396041156863,1.333930514118939,0.5274978671726617,1.3233547336201468,1.3552830699378182,1.394323223436074,-0.8657767017615734,-0.8793155726408239,-1.1351286563851728,2.5416001966260726,-2.3321778498384167,3.3097100576000544,-1.9360987677616892,
-0.493864012211674,-0.8983384254716819,0.6425396041156863,1.333930514118939,0.5274978671726617,0.49384666444133757,1.3552830699378182,0.5506661135709073,-0.8657767017615734,-0.8793155726408239,-1.5984935216713108,3.4128607240840045,-3.589566628780016,3.7334776568525987,-2.5625212611268746,1.0
-0.493864012211674,-0.8983384254716819,0.6425396041156863,1.333930514118939,1.3655178778287373,1.3233547336201468,0.5251239245343112,0.5506661135709073,-0.8657767017615734,-0.8793155726408239,-2.2585772358761966,2.5416001966260726,-1.5020187044349096,4.14773006825613,-2.1438303413394,0.0
-1.6214473321285936,-0.8983384254716819,0.6425396041156863,0.5350584792009115,0.5274978671726617,1.3233547336201468,1.3552830699378182,0.5506661135709073,-0.8657767017615734,-0.8793155726408239,-2.924863060719926,2.6139886891659767,-2.3321778498384167,3.3097100576000544,-2.7241687483420556,
-1.2455862254896204,-0.8983384254716819,0.6425396041156863,1.333930514118939,0.5274978671726617,1.3233547336201468,1.3552830699378182,1.394323223436074,-0.8657767017615734,-0.8793155726408239,-3.515348823550915,3.4128607240840045,-3.589566628780016,2.065699461278842,-2.965234817149053,
-1.433516778809107,-0.8983384254716819,0.6425396041156863,1.333930514118939,1.3655178778287373,0.49384666444133757,0.5251239245343112,0.5506661135709073,-0.8657767017615734,-0.8793155726408239,-3.780796546774459,2.5416001966260726,-1.5020187044349096,4.571497667508675,-2.6428728945341335,1.0
3.4526776074975447,2.16202223172498,2.2677868380553634,-1.8615576255531707,-1.14854215413949,-1.99467754309509,-1.9653535116762095,-1.1366481061594262,2.063030847029763,1.9564771491258333,9.231369693514477,-6.328030182616494,6.432043838450145,-6.678934769932466,6.935800483192213,
-0.30593345889218737,-0.8983384254716819,0.6425396041156863,0.5350584792009115,1.3655178778287373,1.3233547336201468,0.5251239245343112,0.5506661135709073,-0.8657767017615734,-0.8793155726408239,-1.3230592097046594,1.7427281617080452,-1.5020187044349096,5.401005736687484,-1.8742369100776974,0.0
0.25785820106627244,0.12178179359387224,-0.9827076298239907,-1.0626855906351433,-1.14854215413949,-1.1651694739162808,-0.30503522086919566,-0.29299099629425945,1.0867616640993178,0.0659486679480617,1.604763918037591,-2.6176571821094274,1.2806788068294885,-3.3521404360010907,1.9984970358709,
-0.8697251188506472,-0.8983384254716819,0.6425396041156863,1.333930514118939,0.5274978671726617,1.3233547336201468,0.5251239245343112,1.394323223436074,-0.8657767017615734,-0.8793155726408239,-2.765693980485917,2.5416001966260726,-1.5020187044349096,4.562985726031409,-2.3374909304998446,
-0.6817945655311606,-0.8983384254716819,0.6425396041156863,0.5350584792009115,1.3655178778287373,1.3233547336201468,0.5251239245343112,1.394323223436074,-0.8657767017615734,-0.8793155726408239,-1.4901475084688287,2.6139886891659767,-2.759407483376509,4.156995140366272,-2.2394333989445894,1.0
1.0095804143442189,1.1419020126594264,-0.9827076298239907,-0.26381355571711584,-0.31052214348341417,-0.33566140473747164,-1.1351943662727026,-0.29299099629425945,1.0867616640993178,1.0112129085369475,2.434003301219594,-1.0963843113410903,2.1108379522329956,-1.6753472840560644,2.0076998540854474,0.0
-1.6214473321285936,-0.8983384254716819,0.6425396041156863,0.5350584792009115,0.5274978671726617,1.3233547336201468,1.3552830699378182,1.394323223436074,-0.8657767017615734,-0.8793155726408239,-3.1773877479183126,1.7427281617080452,-2.3321778498384167,4.562985726031409,-2.5487080418427355,1.0
0.8216498610247323,0.12178179359387224,-0.9827076298239907,-0.26381355571711584,-1.14854215413949,-1.1651694739162808,-0.30503522086919566,-0.29299099629425945,1.0867616640993178,1.0112129085369475,1.7172446716659688,-0.07626409227553638,2.538067585771087,-3.3521404360010907,1.9085757409542254,1.0
0.44578875438575905,1.1419020126594264,-0.9827076298239907,-1.0626855906351433,-0.31052214348341417,-0.33566140473747164,-1.1351943662727026,-1.1366481061594262,0.1104924811688722,0.0659486679480617,1.3413835650269956,-1.895256346259118,2.3919575482441484,-1.6846123561662059,1.1071761486951572,0.0
0.44578875438575905,0.12178179359387224,-0.9827076298239907,-1.0626855906351433,-1.14854215413949,-1.1651694739162808,-0.30503522086919566,-1.1366481061594262,0.1104924811688722,0.0659486679480617,1.9577153999082992,-2.6176571821094274,0.30440962389904275,-2.098864767569737,0.9199740845911712,
-0.6817945655311606,-0.8983384254716819,0.6425396041156863,1.333930514118939,0.5274978671726617,0.49384666444133757,1.3552830699378182,1.394323223436074,-0.8657767017615734,-0.8793155726408239,-1.6551684370200501,2.5416001966260726,-3.589566628780016,2.4894670605313864,-2.0785769965974046,0.0
-1.2455862254896204,-0.8983384254716819,0.6425396041156863,0.5350584792009115,0.5274978671726617,0.49384666444133757,0.5251239245343112,1.394323223436074,-0.8657767017615734,-0.8793155726408239,-3.2190722570289463,1.7427281617080452,-1.5020187044349096,2.4894670605313864,-2.1518869566593732,0.0
-0.6817945655311606,-0.8983384254716819,0.6425396041156863,0.5350584792009115,0.5274978671726617,1.3233547336201468,1.3552830699378182,1.394323223436074,-0.8657767017615734,-0.8793155726408239,-2.325238739968044,1.7427281617080452,-2.3321778498384167,4.562985726031409,-2.538919939840936,0.0
-1.6214473321285936,-0.8983384254716819,0.6425396041156863,0.5350584792009115,0.5274978671726617,0.49384666444133757,1.3552830699378182,0.5506661135709073,-0.8657767017615734,-0.8793155726408239,-3.429912435116699,1.7427281617080452,-3.589566628780016,3.7334776568525987,-2.8558618358197707,0.0
-1.433516778809107,-0.8983384254716819,0.6425396041156863,0.5350584792009115,1.3655178778287373,1.3233547336201468,0.5251239245343112,0.5506661135709073,-0.8657767017615734,-0.8793155726408239,-3.2857337611207944,2.6139886891659767,-2.759407483376509,4.156995140366272,-3.02396587512346,
0.25785820106627244,1.1419020126594264,-0.9827076298239907,-1.0626855906351433,-0.31052214348341417,-1.1651694739162808,-1.1351943662727026,-0.29299099629425945,1.0867616640993178,1.0112129085369475,0.9446802038327052,-1.895256346259118,3.368226731174594,-1.2608447569136612,1.378908524262004,
-1.0576556721701338,-0.8983384254716819,0.6425396041156863,0.5350584792009115,0.5274978671726617,1.3233547336201468,1.3552830699378182,1.394323223436074,-0.8657767017615734,-0.8793155726408239,-2.1622851816297706,1.7427281617080452,-2.3321778498384167,2.065699461278842,-2.240305245864197,0.0
0.06992764774678584,0.12178179359387224,-0.9827076298239907,-0.26381355571711584,-1.14854215413949,-0.33566140473747164,-0.30503522086919566,-0.29299099629425945,0.1104924811688722,0.0659486679480617,0.8780186997408579,-1.8187851471913998,1.5617984028406418,-2.51336729471214,1.3181797025351099,2.0
0.25785820106627244,1.1419020126594264,-0.9827076298239907,-1.0626855906351433,-0.31052214348341417,-0.33566140473747164,-1.1351943662727026,-1.1366481061594262,0.1104924811688722,1.0112129085369475,0.7359073959579016,-1.895256346259118,2.3919575482441484,-1.6846123561662059,1.35487753149116,0.0
-1.6214473321285936,-0.8983384254716819,0.6425396041156863,1.333930514118939,1.3655178778287373,0.49384666444133757,1.3552830699378182,0.5506661135709073,-0.8657767017615734,-0.8793155726408239,-3.5511814843443377,2.5416001966260726,-3.589566628780016,4.571497667508675,-3.1014405718757003,1.0
-0.8697251188506472,-0.8983384254716819,0.6425396041156863,0.5350584792009115,1.3655178778287373,0.49384666444133757,1.3552830699378182,0.5506661135709073,-0.8657767017615734,-0.8793155726408239,-2.765693980485917,1.7427281617080452,-3.589566628780016,4.571497667508675,-2.740398300496144,0.0
-0.30593345889218737,-0.8983384254716819,0.6425396041156863,0.5350584792009115,1.3655178778287373,1.3233547336201468,1.3552830699378182,0.5506661135709073,-0.8657767017615734,-0.8793155726408239,-3.2795316504819505,1.7427281617080452,-3.589566628780016,4.156995140366272,-2.612807963381759,0.0
-0.6817945655311606,-0.8983384254716819,0.6425396041156863,1.333930514118939,0.5274978671726617,1.3233547336201468,0.5251239245343112,1.394323223436074,-0.8657767017615734,-0.8793155726408239,-3.281599020694898,2.5416001966260726,-2.759407483376509,3.318975129710196,-2.441917192266863,1.0
0.6337193077052456,1.1419020126594264,-0.9827076298239907,-1.0626855906351433,-0.31052214348341417,-0.33566140473747164,-0.30503522086919566,-0.29299099629425945,0.1104924811688722,0.0659486679480617,2.519439689653811,-3.637777401174982,1.5617984028406418,-1.6753472840560644,1.8423703982416497,0.0
-0.6817945655311606,-0.8983384254716819,0.6425396041156863,1.333930514118939,1.3655178778287373,0.49384666444133757,0.5251239245343112,1.394323223436074,-0.8657767017615734,-0.8793155726408239,-2.160217811416823,2.5416001966260726,-2.759407483376509,3.3182219990773207,-2.345718901819107,
1.0095804143442189,0.12178179359387224,-0.9827076298239907,-1.0626855906351433,-1.14854215413949,-0.33566140473747164,-1.1351943662727026,-0.29299099629425945,1.0867616640993178,0.0659486679480617,1.400125850588683,-2.6176571821094274,3.368226731174594,-2.51336729471214,2.134823897194655,1.0
-0.11800290557270077,-0.8983384254716819,0.6425396041156863,0.5350584792009115,1.3655178778287373,1.3233547336201468,0.5251239245343112,0.5506661135709073,-0.8657767017615734,-0.8793155726408239,-2.431517382957578,1.7427281617080452,-1.5020187044349096,4.156995140366272,-2.076808087437125,1.0
0.6337193077052456,1.1419020126594264,-0.9827076298239907,-0.26381355571711584,-0.31052214348341417,-1.1651694739162808,-0.30503522086919566,-1.1366481061594262,1.0867616640993178,0.0659486679480617,2.849481546756254,-1.0963843113410903,1.2806788068294885,-3.7581310216662276,1.3693069191725677,1.0
0.6337193077052456,1.1419020126594264,-0.9827076298239907,-1.0626855906351433,-1.14854215413949,-0.33566140473747164,-0.30503522086919566,-0.29299099629425945,0.1104924811688722,1.0112129085369475,0.7379747661708494,-3.637777401174982,0.30440962389904275,-3.766642963143494,1.8779141282701166,0.0
0.25785820106627244,0.12178179359387224,-0.9827076298239907,-0.26381355571711584,-1.14854215413949,-0.33566140473747164,-1.1351943662727026,-1.1366481061594262,1.0867616640993178,1.0112129085369475,0.4833827087595153,-0.07626409227553638,2.1108379522329956,-2.5226323668222816,0.7795020038979721,0.0
0.8216498610247323,1.1419020126594264,-0.9827076298239907,-0.26381355571711584,-0.31052214348341417,-0.33566140473747164,-1.1351943662727026,-0.29299099629425945,1.0867616640993178,1.0112129085369475,2.1248036986724683,-1.0963843113410903,3.368226731174594,-1.6753472840560644,1.6545650201904691,0.0
0.8216498610247323,1.1419020126594264,-0.9827076298239907,-1.0626855906351433,-1.14854215413949,-0.33566140473747164,-1.1351943662727026,-0.29299099629425945,1.0867616640993178,1.0112129085369475,1.5422371543716396,-3.637777401174982,3.368226731174594,-2.51336729471214,2.519528169307152,0.0
1.9492331809416519,1.1419020126594264,2.2677868380553634,-1.8615576255531707,-1.9865621647955658,-1.1651694739162808,-1.9653535116762095,-1.9803052160245929,3.0393000299602084,2.901741389714719,4.747561964293489,-3.565388908635077,7.408313021380591,-6.678181639299591,5.609306804115806,
-1.433516778809107,-0.8983384254716819,0.6425396041156863,1.333930514118939,1.3655178778287373,0.49384666444133757,1.3552830699378182,1.394323223436074,-0.8657767017615734,-0.8793155726408239,-2.659415337496383,3.4128607240840045,-3.589566628780016,3.3182219990773207,-2.8392722400968684,0.0
0.8216498610247323,1.1419020126594264,-0.9827076298239907,-0.26381355571711584,-1.14854215413949,-1.1651694739162808,-0.30503522086919566,-0.29299099629425945,0.1104924811688722,1.0112129085369475,0.8821534401667537,-2.838905366256954,1.5617984028406418,-3.3521404360010907,2.0742338672523433,1.0
0.8216498610247323,1.1419020126594264,-0.9827076298239907,-1.0626855906351433,-0.31052214348341417,-0.33566140473747164,-0.30503522086919566,-0.29299099629425945,1.0867616640993178,0.0659486679480617,2.28982462722369,-3.637777401174982,1.2806788068294885,-0.4313366877348521,1.4902307587936985,
0.6337193077052456,0.12178179359387224,-0.9827076298239907,-1.0626855906351433,-0.31052214348341417,-1.1651694739162808,-1.1351943662727026,-1.1366481061594262,0.1104924811688722,0.0659486679480617,2.64070873888145,-2.6176571821094274,1.1345687693025497,-1.2608447569136612,1.8233320194346259,0.0
-0.30593345889218737,-0.8983384254716819,0.6425396041156863,0.5350584792009115,1.3655178778287373,0.49384666444133757,0.5251239245343112,1.394323223436074,-0.8657767017615734,-0.8793155726408239,-2.4881922983063176,2.6139886891659767,-2.759407483376509,4.571497667508675,-2.5858623035944035,
-1.2455862254896204,-0.8983384254716819,0.6425396041156863,1.333930514118939,1.3655178778287373,1.3233547336201468,0.5251239245343112,0.5506661135709073,-0.8657767017615734,-0.8793155726408239,-1.888918239876067,2.5416001966260726,-1.5020187044349096,4.14773006825613,-2.038497857523688,1.0
-1.433516778809107,-0.8983384254716819,0.6425396041156863,0.5350584792009115,1.3655178778287373,1.3233547336201468,0.5251239245343112,0.5506661135709073,-0.8657767017615734,-0.8793155726408239,-3.4507546896720163,2.6139886891659767,-1.5020187044349096,4.14773006825613,-2.7581984517424125,1.0
-0.30593345889218737,-0.8983384254716819,0.6425396041156863,1.333930514118939,1.3655178778287373,1.3233547336201468,1.3552830699378182,0.5506661135709073,-0.8657767017615734,-0.8793155726408239,-2.9057379140559254,3.4128607240840045,-3.589566628780016,5.401005736687484,-2.8755907864424666,
-0.11800290557270077,-0.8983384254716819,0.6425396041156863,0.5350584792009115,0.5274978671726617,1.3233547336201468,0.5251239245343112,1.394323223436074,-0.8657767017615734,-0.8793155726408239,-1.5526742721347806,2.6139886891659767,-2.759407483376509,3.3097100576000544,-1.9331715343687994,0.0
0.8216498610247323,0.12178179359387224,-0.9827076298239907,-1.0626855906351433,-1.14854215413949,-0.33566140473747164,-1.1351943662727026,-0.29299099629425945,1.0867616640993178,1.0112129085369475,0.7171325116155323,-2.6176571821094274,3.368226731174594,-3.766642963143494,2.2387410954792952,
0.6337193077052456,1.1419020126594264,-0.9827076298239907,-0.26381355571711584,-1.14854215413949,-1.1651694739162808,-1.1351943662727026,-1.1366481061594262,1.0867616640993178,1.0112129085369475,1.8593559754489255,-2.838905366256954,3.368226731174594,-3.3428753638909496,2.577783817310515,0.0
0.44578875438575905,0.12178179359387224,-0.9827076298239907,-1.0626855906351433,-1.14854215413949,-0.33566140473747164,-1.1351943662727026,-0.29299099629425945,0.1104924811688722,1.0112129085369475,0.5062923335277805,-2.6176571821094274,1.1345687693025497,-2.5226323668222816,1.4096645448531588,0.0
-1.6214473321285936,-0.8983384254716819,0.6425396041156863,0.5350584792009115,0.5274978671726617,0.49384666444133757,1.3552830699378182,0.5506661135709073,-0.8657767017615734,-0.8793155726408239,-3.0123668193670907,1.7427281617080452,-3.589566628780016,1.2361913921000327,-2.4808695246196315,
1.7613026276221653,3.1821424507905345,2.2677868380553634,-1.8615576255531707,-1.14854215413949,-1.1651694739162808,-1.9653535116762095,-1.9803052160245929,3.0393000299602084,2.901741389714719,7.496242834315514,-5.605629346766185,7.408313021380591,-5.840161628643515,6.656145129776472,
-0.11800290557270077,-0.8983384254716819,0.6425396041156863,0.5350584792009115,1.3655178778287373,0.49384666444133757,0.5251239245343112,1.394323223436074,-0.8657767017615734,-0.8793155726408239,-1.4651705134876156,1.7427281617080452,-2.759407483376509,3.3182219990773207,-2.263230507585922,
0.44578875438575905,1.1419020126594264,-0.9827076298239907,-0.26381355571711584,-1.14854215413949,-0.33566140473747164,-1.1351943662727026,-1.1366481061594262,1.0867616640993178,1.0112129085369475,1.0013551191814447,-2.838905366256954,2.1108379522329956,-3.766642963143494,2.0428479106357984,0.0
1.0095804143442189,1.1419020126594264,-0.9827076298239907,-1.0626855906351433,-0.31052214348341417,-1.1651694739162808,-1.1351943662727026,-0.29299099629425945,1.0867616640993178,1.0112129085369475,2.40023801063912,-1.895256346259118,2.1108379522329956,-2.5141204253450153,1.955421785894624,1.0
1.0095804143442189,1.1419020126594264,-0.9827076298239907,-0.26381355571711584,-0.31052214348341417,-0.33566140473747164,-0.30503522086919566,-0.29299099629425945,1.0867616640993178,0.0659486679480617,3.225342653395227,-2.838905366256954,1.2806788068294885,-2.9286229524874186,2.2352147503499986,
-1.2455862254896204,-0.8983384254716819,0.6425396041156863,0.5350584792009115,1.3655178778287373,1.3233547336201468,0.5251239245343112,0.5506661135709073,-0.8657767017615734,-0.8793155726408239,-2.306463855625675,2.6139886891659767,-1.5020187044349096,4.156995140366272,-2.1699811083562435,0.0
0.8216498610247323,0.12178179359387224,-0.9827076298239907,-0.26381355571711584,-1.14854215413949,-0.33566140473747164,-0.30503522086919566,-1.1366481061594262,0.1104924811688722,1.0112129085369475,2.586101193745659,-1.8187851471913998,1.5617984028406418,-1.269356698390928,1.649399638838925,1.0
-0.493864012211674,-0.8983384254716819,0.6425396041156863,0.5350584792009115,1.3655178778287373,0.49384666444133757,0.5251239245343112,0.5506661135709073,-0.8657767017615734,-0.8793155726408239,-1.9285353787737536,2.6139886891659767,-1.5020187044349096,3.3182219990773207,-2.218581851555053,
0.8216498610247323,0.12178179359387224,-0.9827076298239907,-0.26381355571711584,-0.31052214348341417,-1.1651694739162808,-0.30503522086919566,-0.29299099629425945,0.1104924811688722,0.0659486679480617,2.6636183636497153,-1.8187851471913998,1.5617984028406418,-2.5141204253450153,1.6080783143877735,0.0
0.44578875438575905,1.1419020126594264,-0.9827076298239907,-0.26381355571711584,-0.31052214348341417,-0.33566140473747164,-1.1351943662727026,-0.29299099629425945,1.0867616640993178,0.0659486679480617,2.70530287276035,-2.838905366256954,2.1108379522329956,-0.4313366877348521,1.7025832135678691,1.0
0.25785820106627244,1.1419020126594264,-0.9827076298239907,-0.26381355571711584,-1.14854215413949,-0.33566140473747164,-1.1351943662727026,-1.1366481061594262,0.1104924811688722,1.0112129085369475,1.0659492530603445,-2.838905366256954,1.1345687693025497,-3.766642963143494,1.2490019221849433,1.0
-1.6214473321285936,-0.8983384254716819,0.6425396041156863,0.5350584792009115,0.5274978671726617,0.49384666444133757,1.3552830699378182,1.394323223436074,-0.8657767017615734,-0.8793155726408239,-2.5173040337134265,2.6139886891659767,-3.589566628780016,3.7334776568525987,-2.472477009118524,1.0
-1.6214473321285936,-0.8983384254716819,0.6425396041156863,0.5350584792009115,1.3655178778287373,1.3233547336201468,0.5251239245343112,1.394323223436074,-0.8657767017615734,-0.8793155726408239,-2.5948212036174834,1.7427281617080452,-1.5020187044349096,4.156995140366272,-2.1313644486194234,
0.44578875438575905,1.1419020126594264,-0.9827076298239907,-0.26381355571711584,-0.31052214348341417,-1.1651694739162808,-1.1351943662727026,-1.1366481061594262,0.1104924811688722,0.0659486679480617,0.3850232843001414,-2.838905366256954,1.1345687693025497,-2.5048553532348734,1.0583580699312025,1.0
0.8216498610247323,1.1419020126594264,-0.9827076298239907,-1.0626855906351433,-1.14854215413949,-1.1651694739162808,-1.1351943662727026,-0.29299099629425945,1.0867616640993178,0.0659486679480617,2.28982462722369,-3.637777401174982,3.368226731174594,-3.3521404360010907,2.304198114706599,
-1.433516778809107,-0.8983384254716819,0.6425396041156863,1.333930514118939,1.3655178778287373,1.3233547336201468,0.5251239245343112,0.5506661135709073,-0.8657767017615734,-0.8793155726408239,-3.8245484260980414,2.5416001966260726,-1.5020187044349096,5.401005736687484,-2.498657879850135,1.0
-0.6817945655311606,-0.8983384254716819,0.6425396041156863,1.333930514118939,1.3655178778287373,1.3233547336201468,0.5251239245343112,0.5506661135709073,-0.8657767017615734,-0.8793155726408239,-2.742784355717652,2.5416001966260726,-1.5020187044349096,2.903719471934918,-2.410548018042997,
1.0095804143442189,1.1419020126594264,-0.9827076298239907,-1.0626855906351433,-0.31052214348341417,-1.1651694739162808,-0.30503522086919566,-0.29299099629425945,0.1104924811688722,0.0659486679480617,2.0602095647935688,-1.895256346259118,0.30440962389904275,-3.7581310216662276,1.8233023673540494,
1.0095804143442189,0.12178179359387224,-0.9827076298239907,-1.0626855906351433,-1.14854215413949,-1.1651694739162808,-1.1351943662727026,-0.29299099629425945,0.1104924811688722,0.0659486679480617,1.400125850588683,-2.6176571821094274,2.3919575482441484,-4.596151032322304,1.853178374839779,
2.1371637342611383,3.1821424507905345,2.2677868380553634,-1.8615576255531707,-1.14854215413949,-1.99467754309509,-1.1351943662727026,-1.1366481061594262,2.063030847029763,2.901741389714719,5.561810941237388,-5.605629346766185,4.344495914105039,-6.678934769932466,5.393738599163042,
-1.433516778809107,-0.8983384254716819,0.6425396041156863,1.333930514118939,1.3655178778287373,0.49384666444133757,1.3552830699378182,1.394323223436074,-0.8657767017615734,-0.8793155726408239,-2.571911578849218,2.5416001966260726,-2.3321778498384167,3.3274870711874627,-2.3633461308753168,
